-1115,1834,-9192,-25
-232,1723,-9198,-129
-1001,2366,-8920,172
636,2888,-8354,987
-429,1851,-9227,43
427,2722,-8325,847
245,2235,-8648,669
94,2236,-8787,459
-16,1768,-7670,815
223,2680,-8513,737
-511,1298,-9055,174
-487,2657,-8419,691
113,2457,-8719,465
-286,2515,-8346,666
263,2189,-8021,600
326,2650,-8553,804
341,1741,-8548,688
-755,1677,-9485,-268
-648,1653,-9412,-151
-747,1759,-9348,-127
-1341,1669,-9338,-267
-1157,1689,-9264,-171
-1120,989,-9125,-161
-974,1826,-9225,-169
-1144,1860,-9223,-90
-994,1832,-9318,-123
-953,932,-9282,-115
-460,2135,-9282,-18
-389,1810,-9297,-101
-673,1809,-9307,-223
-686,1661,-9338,-59
-743,1744,-9378,-209
-1213,1685,-9411,-134
-553,1617,-9353,-147
-668,1570,-9412,-169
-1204,1977,-9110,80
117,2207,-8792,498
114,2469,-8653,731
-1307,1610,-9506,-190
189,1370,-8812,412
148,2636,-8415,705
-539,2592,-8452,673
-423,2615,-8435,805
152,2574,-8624,642
-380,2508,-8538,725
366,1900,-8621,800
300,2795,-8587,780
-241,2785,-8428,885
352,2668,-8684,789
-429,2567,-8528,655
-327,2857,-8528,847
-310,2537,-8446,710
-265,2499,-8506,720
364,2780,-8458,684
113,2581,-8526,659
318,2533,-8486,640
66,2637,-8437,780
370,2899,-8390,879
355,2797,-8383,829
354,2663,-8335,656
177,2543,-8611,649
-310,2577,-8396,828
456,2622,-8570,674
280,2471,-8514,692
250,2647,-8369,806
230,2900,-8411,775
-403,2570,-8464,706
-416,2510,-8305,748
245,1458,-8663,654
126,2181,-8644,517
527,2758,-8201,956
327,2995,-8247,924
250,2997,-8329,713
97,3017,-8286,669
221,2967,-8246,766
254,2860,-8279,616
290,2475,-8392,585
-608,2538,-8737,220
-175,2529,-8872,11
-875,1878,-8830,87
-37,2474,-8622,497
228,2182,-8397,530
-400,2359,-8472,602
-251,3119,-8411,784
686,3371,-8088,972
681,3049,-8255,261
66,2559,-8687,-158
204,3470,-8267,851
782,3697,-7863,624
8,3377,-7925,715
607,2492,-7756,872
685,2551,-7763,1002
694,1855,-7661,629
623,2810,-7886,650
701,3291,-7812,521
90,2535,-7643,779
334,2988,-8351,204
175,2905,-8295,264
-475,2010,-8216,151
-389,2371,-7887,358
-429,2097,-8037,261
883,3377,-7390,978
908,2813,-7452,1024
289,2815,-7374,909
780,2721,-7282,887
175,2803,-7349,1040
650,3346,-7453,813
691,2488,-7645,769
712,3235,-7721,766
727,2706,-7544,848
784,2353,-7655,781
812,2611,-7578,610
283,2466,-7657,590
835,2594,-7657,609
223,2681,-7583,591
813,2558,-7528,659
847,2568,-7476,453
939,2825,-7409,627
98,2838,-7485,570
662,1949,-7454,529
-30,2903,-7420,586
833,1909,-7388,519
181,2731,-7449,558
811,2601,-7494,601
775,2738,-7458,569
874,2633,-7343,624
689,2668,-7419,457
828,1889,-7472,521
771,2598,-7389,549
652,2553,-7594,513
676,2598,-7497,506
766,1910,-7442,584
53,2729,-7541,508
116,2683,-7569,539
620,2675,-7604,638
722,2729,-7508,567
-21,2582,-7634,655
776,2780,-7542,653
38,2749,-7685,609
453,2714,-7613,642
465,2775,-7583,527
766,2687,-7558,682
776,1949,-7583,622
843,2689,-7618,567
6,2506,-7639,402
630,2680,-7513,612
151,2612,-7571,591
609,2664,-7571,710
42,2551,-7517,489
78,2670,-7518,651
170,2602,-7501,585
251,2559,-7516,534
874,2684,-7404,711
687,2485,-7535,568
867,2694,-7580,578
824,2574,-7579,590
760,2606,-7533,592
737,2631,-7517,580
69,2611,-7476,702
897,2597,-7434,663
776,2504,-7487,616
791,2441,-7604,518
696,2524,-7488,621
571,2685,-7392,738
687,2535,-7562,582
775,2471,-7539,568
789,2630,-7505,589
94,2563,-7511,612
713,2583,-7531,610
785,2578,-7484,666
800,2567,-7413,719
772,2656,-7533,610
131,2547,-7459,650
951,2597,-7643,671
804,2639,-7594,685
15,1838,-7595,653
819,2647,-7616,647
12,2663,-7627,478
138,2720,-7530,658
720,2651,-7622,702
712,2612,-7554,555
141,2691,-7523,702
987,2725,-7528,786
163,2667,-7521,652
149,2530,-7554,513
840,2636,-7497,706
911,2600,-7465,722
127,2581,-7488,694
194,2532,-7542,614
321,2515,-7634,618
341,1973,-7619,781
995,2771,-7544,878
280,2554,-7551,654
144,2740,-7609,567
819,2643,-7590,600
833,2545,-7647,586
576,2632,-7657,537
794,1967,-7535,716
862,2780,-7623,712
163,2829,-7503,721
